0'B, tp=0, ts=0, x0=386218873, x1=1
20'B, tp=19, ts=19, x0=742284030, x1=1
20'C, tp=19, ts=19, x0=1000001, x1=1000004
20'B, tp=19, ts=19, x0=620945637, x1=1
20'B, tp=19, ts=19, x0=577310966, x1=3
20'B, tp=19, ts=19, x0=91859661, x1=1
20'B, tp=19, ts=19, x0=780770659, x1=1
20'B, tp=19, ts=19, x0=284844687, x1=5
20'B, tp=19, ts=19, x0=246947676, x1=1
20'A, tp=19, ts=19, x0=4, x1=563391105
20'B, tp=19, ts=19, x0=587926436, x1=1
20'B, tp=19, ts=19, x0=662652995, x1=1
20'B, tp=19, ts=19, x0=432219023, x1=2
20'C, tp=19, ts=19, x0=1000002, x1=1000005
20'C, tp=19, ts=19, x0=1000004, x1=1000004
20'C, tp=19, ts=19, x0=1000001, x1=1000032
20'B, tp=19, ts=19, x0=105980181, x1=1
20'B, tp=19, ts=19, x0=800562603, x1=1
20'B, tp=19, ts=19, x0=293429218, x1=1
20'C, tp=19, ts=19, x0=1000003, x1=1010821
20'B, tp=20, ts=20, x0=422970913, x1=70
20'B, tp=20, ts=20, x0=560474808, x1=2
20'A, tp=20, ts=20, x0=4, x1=124905594
20'C, tp=20, ts=20, x0=1000001, x1=1000031
20'B, tp=20, ts=20, x0=773610236, x1=2
20'C, tp=20, ts=20, x0=1000003, x1=1000004
20'B, tp=20, ts=20, x0=552632818, x1=1
20'B, tp=20, ts=20, x0=954776045, x1=1
20'A, tp=20, ts=20, x0=9, x1=770665559
20'B, tp=20, ts=20, x0=391202001, x1=1
20'B, tp=20, ts=20, x0=171978130, x1=4
20'C, tp=20, ts=20, x0=1001713, x1=1000004
20'B, tp=20, ts=20, x0=874532722, x1=1
20'B, tp=20, ts=20, x0=262091761, x1=1
20'B, tp=20, ts=20, x0=957112933, x1=1
20'A, tp=20, ts=20, x0=4, x1=4019293
20'B, tp=20, ts=20, x0=757857040, x1=1
20'C, tp=20, ts=20, x0=1000002, x1=1000005
20'A, tp=20, ts=20, x0=5, x1=27319219
20'C, tp=20, ts=20, x0=1000001, x1=1000004
20'B, tp=20, ts=20, x0=705152714, x1=1
20'B, tp=20, ts=20, x0=9067772, x1=1
20'B, tp=20, ts=20, x0=131772728, x1=1
20'C, tp=20, ts=20, x0=1000003, x1=1000238
20'C, tp=20, ts=20, x0=1000001, x1=1000004
20'A, tp=20, ts=20, x0=4, x1=934327043
20'B, tp=20, ts=20, x0=84409040, x1=1
20'C, tp=20, ts=20, x0=1000001, x1=1000005
20'C, tp=20, ts=20, x0=1000002, x1=1000004
20'B, tp=20, ts=20, x0=481519819, x1=1
20'C, tp=20, ts=20, x0=1000001, x1=1000004
20'A, tp=20, ts=20, x0=4, x1=856405668
20'B, tp=20, ts=20, x0=299802215, x1=5
20'B, tp=20, ts=20, x0=747114152, x1=100
20'C, tp=20, ts=20, x0=1000001, x1=1000004
20'C, tp=20, ts=20, x0=1000001, x1=1000005
20'B, tp=20, ts=20, x0=962213528, x1=3
20'B, tp=20, ts=20, x0=983555246, x1=1
20'A, tp=20, ts=20, x0=48, x1=421724739
20'A, tp=20, ts=20, x0=734, x1=51325898
20'B, tp=20, ts=20, x0=80387319, x1=2
20'B, tp=20, ts=20, x0=51325898, x1=1
20'B, tp=20, ts=20, x0=380635054, x1=1
20'B, tp=20, ts=20, x0=570957813, x1=1
20'C, tp=20, ts=20, x0=1000001, x1=1000007
20'A, tp=20, ts=20, x0=4, x1=360138889
20'C, tp=20, ts=20, x0=1000021, x1=1000009
20'B, tp=20, ts=20, x0=552987255, x1=1
20'B, tp=20, ts=20, x0=497211849, x1=2
20'A, tp=20, ts=20, x0=4, x1=991146960
20'C, tp=20, ts=20, x0=1000008, x1=1000004
20'B, tp=20, ts=20, x0=568165168, x1=1
20'B, tp=20, ts=20, x0=980151480, x1=7
20'B, tp=20, ts=20, x0=12081586, x1=2
20'B, tp=20, ts=20, x0=455260734, x1=1
20'C, tp=20, ts=20, x0=1000002, x1=1000023
20'C, tp=20, ts=20, x0=1000001, x1=1000005
20'B, tp=20, ts=20, x0=855795846, x1=3
20'B, tp=20, ts=20, x0=437366457, x1=1
20'C, tp=20, ts=20, x0=1000001, x1=1000005
20'C, tp=20, ts=20, x0=1000001, x1=1000005
20'A, tp=20, ts=20, x0=192, x1=958172621
20'C, tp=20, ts=20, x0=1000001, x1=1000005
20'C, tp=20, ts=20, x0=1000001, x1=1000005
20'C, tp=20, ts=20, x0=1000006, x1=1000004
20'B, tp=20, ts=20, x0=982970737, x1=1
20'B, tp=20, ts=20, x0=708155210, x1=1
20'C, tp=20, ts=20, x0=1000001, x1=1000083
20'B, tp=20, ts=20, x0=295636641, x1=42
20'B, tp=20, ts=20, x0=283275854, x1=12
20'C, tp=20, ts=20, x0=1000001, x1=1000004
20'C, tp=20, ts=20, x0=1000001, x1=1000004
20'C, tp=20, ts=20, x0=1000001, x1=1000004
20'B, tp=20, ts=20, x0=473873327, x1=1
20'C, tp=20, ts=20, x0=1000001, x1=1000004
20'C, tp=20, ts=20, x0=1000002, x1=1000004
20'C, tp=20, ts=20, x0=1000002, x1=1000006
20'B, tp=20, ts=20, x0=998047897, x1=1
20'B, tp=20, ts=20, x0=508479688, x1=1
20'C, tp=20, ts=20, x0=1000002, x1=1000007
20'B, tp=20, ts=20, x0=481130875, x1=84
20'B, tp=20, ts=20, x0=626404336, x1=2
20'B, tp=20, ts=20, x0=819462602, x1=11
20'C, tp=20, ts=20, x0=1000020, x1=1000006
20'B, tp=20, ts=20, x0=958247842, x1=1
20'B, tp=20, ts=20, x0=105866166, x1=9
20'A, tp=20, ts=20, x0=4, x1=192469026
20'B, tp=20, ts=20, x0=481634120, x1=1
20'A, tp=20, ts=20, x0=4, x1=680582528
20'C, tp=20, ts=20, x0=1000001, x1=1000286
20'B, tp=20, ts=20, x0=222408559, x1=1
20'B, tp=20, ts=20, x0=473423808, x1=1
20'C, tp=20, ts=20, x0=1000001, x1=1000006
20'C, tp=20, ts=20, x0=1000001, x1=1000033
20'C, tp=20, ts=20, x0=1000001, x1=1000006
20'B, tp=20, ts=20, x0=666746239, x1=2
20'B, tp=20, ts=20, x0=668990338, x1=1
20'C, tp=20, ts=20, x0=1000001, x1=1000004
20'B, tp=20, ts=20, x0=367378028, x1=1
20'B, tp=20, ts=20, x0=113978178, x1=2
20'C, tp=20, ts=20, x0=1000001, x1=1000005
20'C, tp=20, ts=20, x0=1000001, x1=1000005
20'B, tp=20, ts=20, x0=72603306, x1=1
20'C, tp=20, ts=20, x0=1000050, x1=1000005
20'A, tp=20, ts=20, x0=17, x1=786459624
20'B, tp=20, ts=20, x0=402779067, x1=4
20'C, tp=20, ts=20, x0=1000001, x1=1000004
20'B, tp=20, ts=20, x0=744192325, x1=1
20'B, tp=20, ts=20, x0=501151161, x1=3
20'A, tp=20, ts=20, x0=4, x1=496706481
20'A, tp=20, ts=20, x0=4, x1=577702422
20'B, tp=20, ts=20, x0=314362604, x1=1
20'B, tp=20, ts=20, x0=42798524, x1=1
20'B, tp=20, ts=20, x0=92394826, x1=2
20'B, tp=20, ts=20, x0=517027908, x1=46119
20'A, tp=20, ts=20, x0=35, x1=622438103
20'C, tp=20, ts=20, x0=1000012, x1=1000518
20'C, tp=20, ts=20, x0=1000002, x1=1000004
20'C, tp=20, ts=20, x0=1000001, x1=1000004
20'B, tp=20, ts=20, x0=963201093, x1=8
20'B, tp=20, ts=20, x0=541120008, x1=1
20'B, tp=20, ts=20, x0=336670427, x1=2
20'C, tp=20, ts=20, x0=1000001, x1=1000044
20'B, tp=20, ts=20, x0=712501143, x1=1
20'B, tp=20, ts=20, x0=784404826, x1=2
20'C, tp=20, ts=20, x0=1000002, x1=1000004
20'B, tp=20, ts=20, x0=357173326, x1=1
20'C, tp=20, ts=20, x0=1000001, x1=1000005
20'C, tp=20, ts=20, x0=1000001, x1=1000004
20'A, tp=20, ts=20, x0=99, x1=552332547
20'B, tp=20, ts=20, x0=964477443, x1=2
20'C, tp=20, ts=20, x0=1000001, x1=1000019
20'A, tp=20, ts=20, x0=60, x1=83133834
20'B, tp=20, ts=20, x0=698174621, x1=42
20'B, tp=20, ts=20, x0=788301795, x1=1
20'B, tp=20, ts=20, x0=575329579, x1=1
20'A, tp=20, ts=20, x0=6, x1=230166446
20'B, tp=20, ts=20, x0=641985504, x1=1
20'C, tp=20, ts=20, x0=1000001, x1=1000011
20'B, tp=20, ts=20, x0=142109126, x1=1
20'B, tp=20, ts=20, x0=645193448, x1=1
20'C, tp=20, ts=20, x0=1000001, x1=1000030
20'C, tp=20, ts=20, x0=1000002, x1=1000005
20'C, tp=20, ts=20, x0=1000016, x1=1000011
20'B, tp=20, ts=20, x0=679679610, x1=1
20'A, tp=20, ts=20, x0=4, x1=993033463
20'A, tp=20, ts=20, x0=4, x1=348763834
20'B, tp=20, ts=20, x0=82474879, x1=1
20'A, tp=20, ts=20, x0=10, x1=381069822
20'B, tp=20, ts=20, x0=594441093, x1=35
20'C, tp=20, ts=20, x0=1000001, x1=1000016
20'B, tp=20, ts=20, x0=281234826, x1=1
20'C, tp=20, ts=20, x0=1000001, x1=1000004
20'B, tp=20, ts=20, x0=421167388, x1=1
20'B, tp=20, ts=20, x0=964573344, x1=4
20'C, tp=20, ts=20, x0=1000004, x1=1000005
20'B, tp=20, ts=20, x0=43366516, x1=8
20'B, tp=20, ts=20, x0=680890486, x1=1
20'C, tp=20, ts=20, x0=1000002, x1=1000018
20'B, tp=20, ts=20, x0=431539421, x1=46
20'A, tp=20, ts=20, x0=37, x1=480531171
20'C, tp=20, ts=20, x0=1000001, x1=1000046
20'B, tp=20, ts=20, x0=104215225, x1=4
20'A, tp=20, ts=20, x0=16, x1=904276978
20'B, tp=20, ts=20, x0=721545592, x1=2
20'C, tp=20, ts=20, x0=1000001, x1=1000028
20'B, tp=20, ts=20, x0=812058035, x1=4
20'B, tp=20, ts=20, x0=772972171, x1=2
20'C, tp=20, ts=20, x0=1000024, x1=1000097
20'C, tp=20, ts=20, x0=1000001, x1=1044618
20'C, tp=20, ts=20, x0=1000001, x1=1000006
20'B, tp=20, ts=20, x0=588772503, x1=1
20'C, tp=20, ts=20, x0=1000001, x1=1000004
20'C, tp=20, ts=20, x0=1000001, x1=1000010
20'C, tp=20, ts=20, x0=1000001, x1=1000005
20'B, tp=20, ts=20, x0=600601054, x1=1
20'C, tp=20, ts=20, x0=1000001, x1=1000008
20'B, tp=20, ts=20, x0=691288936, x1=213
20'B, tp=20, ts=20, x0=659117532, x1=9
20'C, tp=20, ts=20, x0=1000002, x1=1000005
20'A, tp=20, ts=20, x0=153, x1=373678747
20'B, tp=20, ts=20, x0=68461363, x1=2
20'B, tp=20, ts=20, x0=129336261, x1=1
20'B, tp=20, ts=20, x0=497368304, x1=1
20'B, tp=20, ts=20, x0=505343700, x1=6
20'C, tp=20, ts=20, x0=1000001, x1=1000012
20'A, tp=20, ts=20, x0=4, x1=685206723
20'B, tp=20, ts=20, x0=452246138, x1=2
20'B, tp=20, ts=20, x0=627691540, x1=1
20'C, tp=20, ts=20, x0=1000001, x1=1000040
20'C, tp=20, ts=20, x0=1000001, x1=1000004
20'B, tp=20, ts=20, x0=178833629, x1=4
20'C, tp=20, ts=20, x0=1000002, x1=1000004
20'B, tp=20, ts=20, x0=390738427, x1=1
20'C, tp=20, ts=20, x0=1000004, x1=1000006
20'B, tp=20, ts=20, x0=118002972, x1=4
20'C, tp=20, ts=20, x0=1000001, x1=1000005
20'C, tp=20, ts=20, x0=1000002, x1=1000004
20'B, tp=20, ts=20, x0=812296091, x1=1
20'C, tp=20, ts=20, x0=1000001, x1=1000006
20'C, tp=20, ts=20, x0=1000001, x1=1000008
20'C, tp=20, ts=20, x0=1000001, x1=1000005
20'B, tp=20, ts=20, x0=31445229, x1=1
20'B, tp=20, ts=20, x0=311948510, x1=2
20'C, tp=20, ts=20, x0=1000003, x1=1000004
20'C, tp=20, ts=20, x0=1000001, x1=1000062
20'C, tp=20, ts=20, x0=1000001, x1=1000005
20'B, tp=20, ts=20, x0=548207249, x1=1
20'B, tp=20, ts=20, x0=850718812, x1=1
20'C, tp=20, ts=20, x0=1000035, x1=1000004
20'B, tp=20, ts=20, x0=652490901, x1=1
20'B, tp=20, ts=20, x0=141994302, x1=1
20'C, tp=20, ts=20, x0=1000001, x1=1000479
20'B, tp=20, ts=20, x0=348018946, x1=1
20'C, tp=20, ts=20, x0=1000002, x1=1000009
20'B, tp=20, ts=20, x0=504131873, x1=14
20'B, tp=20, ts=20, x0=164957969, x1=3
20'C, tp=20, ts=20, x0=1000001, x1=1000004
20'B, tp=20, ts=20, x0=256015119, x1=2
20'C, tp=20, ts=20, x0=1000001, x1=1000004
20'B, tp=20, ts=20, x0=688595651, x1=1
20'B, tp=20, ts=20, x0=375489208, x1=1
20'B, tp=20, ts=20, x0=475420066, x1=1
20'B, tp=20, ts=20, x0=136909234, x1=1
20'B, tp=20, ts=20, x0=392371260, x1=1
20'C, tp=20, ts=20, x0=1000001, x1=1000006
20'B, tp=20, ts=20, x0=804315955, x1=3
20'C, tp=20, ts=20, x0=1000001, x1=1000005
20'C, tp=20, ts=20, x0=1000001, x1=1000008
20'B, tp=20, ts=20, x0=530810659, x1=1
20'B, tp=20, ts=20, x0=952158880, x1=2
20'B, tp=20, ts=20, x0=399565025, x1=5
20'B, tp=20, ts=20, x0=590329580, x1=2
20'B, tp=20, ts=20, x0=945232299, x1=1
20'B, tp=20, ts=20, x0=806351926, x1=2
20'B, tp=20, ts=20, x0=375774276, x1=2
20'B, tp=20, ts=20, x0=339891081, x1=1
20'C, tp=20, ts=20, x0=1000003, x1=1000016
20'B, tp=20, ts=20, x0=317255094, x1=3
20'B, tp=20, ts=20, x0=861800507, x1=8
20'B, tp=20, ts=20, x0=1098904, x1=1
20'B, tp=20, ts=20, x0=31446377, x1=1
20'C, tp=20, ts=20, x0=1000154, x1=1000010
20'C, tp=20, ts=20, x0=1000001, x1=1000046
20'C, tp=20, ts=20, x0=1000006, x1=1000040
20'C, tp=20, ts=20, x0=1000001, x1=1000077
20'C, tp=20, ts=20, x0=1000002, x1=1000013
21'B, tp=19, ts=19, x0=618777945, x1=1
21'C, tp=19, ts=19, x0=1000001, x1=1000005
21'C, tp=19, ts=19, x0=1000002, x1=1000254
21'B, tp=19, ts=19, x0=234358876, x1=1
21'B, tp=19, ts=19, x0=383800523, x1=1
21'C, tp=19, ts=19, x0=1000001, x1=1000018
21'C, tp=19, ts=19, x0=1000007, x1=1000004
21'A, tp=19, ts=19, x0=4, x1=135770031
21'B, tp=19, ts=19, x0=565727862, x1=2
21'C, tp=19, ts=19, x0=1000013, x1=1000018
21'C, tp=19, ts=19, x0=1000002, x1=1000004
21'A, tp=19, ts=19, x0=5, x1=420941451
21'C, tp=19, ts=19, x0=1000011, x1=1000007
21'B, tp=19, ts=19, x0=939752307, x1=1
21'C, tp=19, ts=19, x0=1000001, x1=1000008
21'C, tp=19, ts=19, x0=1000059, x1=1000021
21'B, tp=19, ts=19, x0=801836596, x1=1
21'B, tp=19, ts=19, x0=786137182, x1=1
21'B, tp=19, ts=19, x0=137800136, x1=1
21'B, tp=19, ts=19, x0=661886387, x1=5
21'A, tp=19, ts=19, x0=4, x1=106452727
21'B, tp=19, ts=19, x0=26676581, x1=1
21'C, tp=19, ts=19, x0=1000004, x1=1000007
21'C, tp=19, ts=19, x0=1000001, x1=1000022
21'A, tp=19, ts=19, x0=6, x1=471531569
21'B, tp=19, ts=19, x0=497078587, x1=12
21'C, tp=19, ts=19, x0=1000001, x1=1000007
21'C, tp=19, ts=19, x0=1000001, x1=1000010
21'B, tp=19, ts=19, x0=816424903, x1=2
21'B, tp=19, ts=19, x0=42213303, x1=1
21'B, tp=19, ts=19, x0=255369563, x1=9
21'C, tp=19, ts=19, x0=1000005, x1=1000024
21'C, tp=19, ts=19, x0=1000001, x1=1000004
21'B, tp=19, ts=19, x0=393345358, x1=2
21'C, tp=19, ts=19, x0=1000001, x1=1000004
21'B, tp=19, ts=19, x0=467786640, x1=20
21'B, tp=19, ts=19, x0=453322674, x1=229
21'B, tp=19, ts=19, x0=399330406, x1=4
21'C, tp=19, ts=19, x0=1000001, x1=1000004
21'C, tp=19, ts=19, x0=1000001, x1=1000004
21'B, tp=19, ts=19, x0=609404682, x1=7
21'B, tp=19, ts=19, x0=644167949, x1=9
21'C, tp=19, ts=19, x0=1000001, x1=1000007
21'B, tp=19, ts=19, x0=880276282, x1=1
21'C, tp=19, ts=19, x0=1000001, x1=1000004
21'B, tp=19, ts=19, x0=122928410, x1=1
21'B, tp=19, ts=19, x0=10552095, x1=1
21'B, tp=19, ts=19, x0=525456261, x1=1
21'C, tp=19, ts=19, x0=1000001, x1=1000004
21'B, tp=19, ts=19, x0=583610485, x1=3
21'B, tp=19, ts=19, x0=366295823, x1=1
21'C, tp=19, ts=19, x0=1000001, x1=1000009
21'B, tp=19, ts=19, x0=649773120, x1=1
21'B, tp=19, ts=19, x0=892216262, x1=1
21'B, tp=19, ts=19, x0=841369389, x1=1
21'B, tp=19, ts=19, x0=219343144, x1=1
21'A, tp=19, ts=19, x0=38, x1=154837536
21'B, tp=19, ts=19, x0=811141365, x1=3
21'B, tp=19, ts=19, x0=763324718, x1=3
21'B, tp=19, ts=19, x0=133963398, x1=1
21'C, tp=19, ts=19, x0=1000002, x1=1000004
21'B, tp=19, ts=19, x0=482966574, x1=1
21'A, tp=19, ts=19, x0=4, x1=922505112
21'A, tp=19, ts=19, x0=12, x1=605887004
21'B, tp=19, ts=19, x0=812602348, x1=2
21'C, tp=19, ts=19, x0=1000002, x1=1000005
21'B, tp=19, ts=19, x0=686809093, x1=1
21'B, tp=19, ts=19, x0=285631883, x1=10
21'C, tp=19, ts=19, x0=1000002, x1=1000020
21'B, tp=19, ts=19, x0=152073201, x1=12
21'C, tp=19, ts=19, x0=1000003, x1=1000014
21'B, tp=19, ts=19, x0=709058966, x1=6
21'A, tp=19, ts=19, x0=129, x1=578941579
21'B, tp=19, ts=19, x0=878161408, x1=1
21'B, tp=19, ts=19, x0=195943343, x1=1
21'B, tp=19, ts=19, x0=182108593, x1=2
21'C, tp=19, ts=19, x0=1000001, x1=1000004
21'A, tp=19, ts=19, x0=18, x1=900076838
21'C, tp=19, ts=19, x0=1000001, x1=1000006
21'A, tp=19, ts=19, x0=5, x1=409018731
21'C, tp=19, ts=19, x0=1000001, x1=1000004
21'C, tp=19, ts=19, x0=1000003, x1=1022428
21'B, tp=19, ts=19, x0=919285181, x1=1
21'B, tp=19, ts=19, x0=162371914, x1=1
21'B, tp=19, ts=19, x0=136403521, x1=1
21'B, tp=19, ts=19, x0=212673449, x1=1
21'C, tp=19, ts=19, x0=1000001, x1=1000018
21'C, tp=19, ts=19, x0=1000001, x1=1000006
21'B, tp=19, ts=19, x0=46464510, x1=2
21'B, tp=19, ts=19, x0=281834728, x1=1
21'C, tp=19, ts=19, x0=1000010, x1=1000005
21'B, tp=19, ts=19, x0=16317035, x1=1
21'A, tp=19, ts=19, x0=12, x1=518399355
21'C, tp=19, ts=19, x0=1000001, x1=1000004
21'C, tp=19, ts=19, x0=1000001, x1=1000005
21'B, tp=19, ts=19, x0=718067981, x1=1
21'B, tp=19, ts=19, x0=608771204, x1=13
21'B, tp=19, ts=19, x0=5804140, x1=1
21'B, tp=19, ts=19, x0=169061305, x1=1
21'A, tp=19, ts=19, x0=44, x1=607887298
21'C, tp=19, ts=19, x0=1000003, x1=1001172
21'C, tp=19, ts=19, x0=1000001, x1=1000005
21'B, tp=19, ts=19, x0=527198324, x1=1
21'C, tp=19, ts=19, x0=1000001, x1=1000427
21'B, tp=19, ts=19, x0=909847415, x1=1
21'A, tp=19, ts=19, x0=4, x1=147894336
21'B, tp=19, ts=19, x0=566155538, x1=3
21'C, tp=19, ts=19, x0=1000002, x1=1000013
21'B, tp=19, ts=19, x0=378859727, x1=1
21'C, tp=19, ts=19, x0=1000001, x1=1000005
21'B, tp=19, ts=19, x0=6774557, x1=1
21'B, tp=19, ts=19, x0=915901359, x1=1
21'B, tp=19, ts=19, x0=910322319, x1=1
21'A, tp=19, ts=19, x0=5, x1=506086261
21'C, tp=19, ts=19, x0=1000007, x1=1000004
21'B, tp=19, ts=19, x0=311300999, x1=1
21'B, tp=19, ts=19, x0=881138176, x1=1
21'B, tp=19, ts=19, x0=124541318, x1=2
21'C, tp=19, ts=19, x0=1000001, x1=1000009
21'B, tp=19, ts=19, x0=511396835, x1=1
21'C, tp=19, ts=19, x0=1000004, x1=1000006
21'C, tp=19, ts=19, x0=1000001, x1=1000016
21'C, tp=19, ts=19, x0=1000001, x1=1000004
21'B, tp=19, ts=19, x0=509920998, x1=1
21'B, tp=19, ts=19, x0=880458580, x1=1
21'C, tp=19, ts=19, x0=1000001, x1=1000005
21'C, tp=19, ts=19, x0=1000001, x1=1000024
21'B, tp=19, ts=19, x0=651341959, x1=1
21'B, tp=19, ts=19, x0=451768090, x1=1
21'B, tp=19, ts=19, x0=673916408, x1=1
21'B, tp=19, ts=19, x0=596955724, x1=1
21'A, tp=19, ts=19, x0=17, x1=842542528
21'C, tp=19, ts=19, x0=1000015, x1=1000004
21'A, tp=19, ts=19, x0=68916, x1=712160012
21'B, tp=19, ts=19, x0=464492114, x1=42
21'B, tp=19, ts=19, x0=811444275, x1=5
21'A, tp=19, ts=19, x0=4, x1=917770441
21'B, tp=19, ts=19, x0=620032786, x1=1
21'B, tp=19, ts=19, x0=478833548, x1=1
21'B, tp=19, ts=19, x0=395534702, x1=3
21'C, tp=19, ts=19, x0=1000001, x1=1000021
21'B, tp=19, ts=19, x0=125511820, x1=1
21'C, tp=19, ts=19, x0=1000073, x1=1000017
21'C, tp=19, ts=19, x0=1000001, x1=1000373
21'B, tp=19, ts=19, x0=954504083, x1=1
21'B, tp=19, ts=19, x0=335713616, x1=14
21'C, tp=19, ts=19, x0=1000001, x1=1000005
21'B, tp=19, ts=19, x0=173914443, x1=1
21'B, tp=19, ts=19, x0=124685495, x1=13
21'B, tp=19, ts=19, x0=212784258, x1=1
21'B, tp=19, ts=19, x0=922523178, x1=2
21'B, tp=19, ts=19, x0=717114219, x1=3
21'A, tp=19, ts=19, x0=4, x1=194448037
21'B, tp=19, ts=19, x0=194448037, x1=2
21'B, tp=19, ts=19, x0=475906691, x1=2
21'C, tp=19, ts=19, x0=1000020, x1=1000005
21'B, tp=19, ts=19, x0=741437691, x1=2
21'B, tp=19, ts=19, x0=333068135, x1=1
21'C, tp=19, ts=19, x0=1000001, x1=1000004
21'B, tp=19, ts=19, x0=975497392, x1=1
21'B, tp=19, ts=19, x0=218776995, x1=2
21'C, tp=19, ts=19, x0=1000001, x1=1000012
21'B, tp=19, ts=19, x0=59673225, x1=1
21'B, tp=19, ts=19, x0=796957104, x1=1
21'C, tp=19, ts=19, x0=1000001, x1=1000004
21'B, tp=19, ts=19, x0=888094371, x1=5
21'B, tp=19, ts=19, x0=324904970, x1=7
21'B, tp=19, ts=19, x0=321849383, x1=3
21'C, tp=19, ts=19, x0=1000001, x1=1002288
21'B, tp=19, ts=19, x0=823873406, x1=1
21'B, tp=19, ts=19, x0=256014790, x1=2
21'C, tp=19, ts=19, x0=1000077, x1=1000533
21'A, tp=19, ts=19, x0=4, x1=405983415
21'C, tp=19, ts=19, x0=1000001, x1=1000004
21'C, tp=19, ts=19, x0=1000001, x1=1000004
21'A, tp=19, ts=19, x0=6, x1=573612128
21'B, tp=19, ts=19, x0=229330132, x1=14
21'B, tp=19, ts=19, x0=11805798, x1=2
21'C, tp=19, ts=19, x0=1000001, x1=1000006
21'C, tp=19, ts=19, x0=1000002, x1=1000021
21'B, tp=19, ts=19, x0=306906465, x1=1
21'B, tp=19, ts=19, x0=993454113, x1=2
21'C, tp=19, ts=19, x0=1000001, x1=1000036
21'A, tp=19, ts=19, x0=23, x1=54556515
21'B, tp=19, ts=19, x0=596083696, x1=1
21'B, tp=19, ts=19, x0=457633617, x1=1
21'B, tp=19, ts=19, x0=283143691, x1=15
21'B, tp=19, ts=19, x0=997702154, x1=2
21'B, tp=19, ts=19, x0=532855754, x1=1
21'C, tp=19, ts=19, x0=1000001, x1=1000006
21'C, tp=19, ts=19, x0=1000005, x1=1000008
21'B, tp=19, ts=19, x0=497238970, x1=1
21'C, tp=19, ts=19, x0=1000001, x1=1000011
21'B, tp=19, ts=19, x0=51739061, x1=1
21'A, tp=19, ts=19, x0=4404, x1=845964962
21'B, tp=19, ts=19, x0=988217738, x1=2
21'C, tp=19, ts=19, x0=1000002, x1=1000004
21'C, tp=19, ts=19, x0=1000001, x1=1000080
21'A, tp=19, ts=19, x0=4, x1=172553719
21'B, tp=19, ts=19, x0=28835636, x1=1
21'B, tp=19, ts=19, x0=280052692, x1=2
21'B, tp=19, ts=19, x0=926358417, x1=1
21'A, tp=19, ts=19, x0=5, x1=808289741
21'B, tp=19, ts=19, x0=843180087, x1=1
21'B, tp=19, ts=19, x0=134755520, x1=3
21'C, tp=19, ts=19, x0=1000001, x1=1000011
21'B, tp=19, ts=19, x0=143512013, x1=1
21'B, tp=19, ts=19, x0=757160486, x1=1
21'B, tp=19, ts=19, x0=344623493, x1=6
21'C, tp=19, ts=19, x0=1000007, x1=1000004
21'B, tp=19, ts=19, x0=464851491, x1=3
21'B, tp=19, ts=19, x0=886028738, x1=1
21'B, tp=19, ts=19, x0=28183089, x1=1
21'C, tp=19, ts=19, x0=1000001, x1=1001241
21'B, tp=19, ts=19, x0=396575244, x1=3
21'C, tp=19, ts=19, x0=1000001, x1=1000009
21'B, tp=19, ts=19, x0=88470916, x1=2
21'C, tp=19, ts=19, x0=1000002, x1=1000008
21'B, tp=19, ts=19, x0=152547738, x1=2
21'B, tp=19, ts=19, x0=370018679, x1=3
21'C, tp=19, ts=19, x0=1000002, x1=1000026
21'C, tp=19, ts=19, x0=1000001, x1=1000013
21'B, tp=19, ts=19, x0=364787214, x1=1
21'A, tp=19, ts=19, x0=36, x1=577310966
21'B, tp=19, ts=19, x0=22618114, x1=1
21'C, tp=19, ts=19, x0=1000001, x1=1000004
21'B, tp=19, ts=19, x0=965091534, x1=5
21'C, tp=19, ts=19, x0=1000002, x1=1000004
21'B, tp=19, ts=19, x0=189154576, x1=1
21'C, tp=19, ts=19, x0=1000001, x1=1000163
21'B, tp=20, ts=20, x0=862127648, x1=1
21'B, tp=20, ts=20, x0=419682285, x1=4
21'B, tp=20, ts=20, x0=777381579, x1=1
21'B, tp=20, ts=20, x0=261378774, x1=141
21'B, tp=20, ts=20, x0=651073727, x1=1
21'A, tp=20, ts=20, x0=7, x1=436972847
21'C, tp=20, ts=20, x0=1000002, x1=1000004
21'B, tp=20, ts=20, x0=88696748, x1=1
21'B, tp=20, ts=20, x0=928559606, x1=1
21'C, tp=20, ts=20, x0=1000001, x1=1000034
21'B, tp=20, ts=20, x0=136441255, x1=1
21'B, tp=20, ts=20, x0=184740693, x1=1
21'A, tp=20, ts=20, x0=4, x1=283502294
21'C, tp=20, ts=20, x0=1000001, x1=1000004
21'A, tp=20, ts=20, x0=3127, x1=104825077
21'B, tp=20, ts=20, x0=366969254, x1=1
21'B, tp=20, ts=20, x0=899922671, x1=1
21'C, tp=20, ts=20, x0=1000001, x1=1000006
21'B, tp=20, ts=20, x0=25421109, x1=1
21'C, tp=20, ts=20, x0=1000002, x1=1000004
21'C, tp=20, ts=20, x0=1000006, x1=1000005
21'B, tp=20, ts=20, x0=191872082, x1=3
21'B, tp=20, ts=20, x0=648447317, x1=1
21'B, tp=20, ts=20, x0=398557220, x1=1
21'C, tp=20, ts=20, x0=1000006, x1=1000004
21'C, tp=20, ts=20, x0=1000001, x1=1000017
21'C, tp=20, ts=20, x0=1000007, x1=1000007
